"[47.500518, 19.084492000000001]"
"[47.498227, 19.100898000000001]"
"[47.493862999999997, 19.101735999999999]"
"[47.494385999999999, 19.100752]"
"[47.489201000000001, 19.102239000000001]"
"[47.489631000000003, 19.102059000000001]"
"[47.498027, 19.100104000000002]"
"[47.497129999999999, 19.099423999999999]"
"[47.511603999999998, 19.058831000000001]"
"[47.500720000000001, 19.082895999999998]"
"[47.497853000000006, 19.097864999999999]"
"[47.494028, 19.101794000000002]"
"[47.492266000000001, 19.100992000000002]"
"[47.480730000000001, 19.105995999999998]"
"[47.499798999999996, 19.086435999999999]"
"[47.498409000000002, 19.091481999999999]"
"[47.501244, 19.095725000000002]"
"[47.496328000000005, 19.102913000000001]"
"[47.496305999999997, 19.086114999999999]"
"[47.495752000000003, 19.103301000000002]"
"[47.489094000000001, 19.105817999999999]"
"[47.499171000000004, 19.085664999999999]"
"[47.500748000000002, 19.088957000000001]"
"[47.491481, 19.101510999999999]"
"[47.496103999999995, 19.105528]"
"[47.514453000000003, 19.058889000000001]"
"[47.508423000000001, 19.055522]"
"[47.507173999999999, 19.055135999999997]"
"[47.504816999999996, 19.055543]"
"[47.503197, 19.054637]"
"[47.500388000000001, 19.055347000000001]"
"[47.497679999999995, 19.054714000000001]"
"[47.490456999999999, 19.061933]"
"[47.495693000000003, 19.059782999999999]"
"[47.482919000000003, 19.076992999999998]"
"[47.482228000000006, 19.080763000000001]"
"[47.480408000000004, 19.084773000000002]"
"[47.516616999999997, 19.062452]"
"[47.497877000000003, 19.068901999999998]"
"[47.494378000000005, 19.060108]"
"[47.484949, 19.073847000000001]"
"[47.488510999999995, 19.067193]"
"[47.487090999999999, 19.066800000000001]"
"[47.486569000000003, 19.070318]"
"[47.482475999999998, 19.074306]"
"[47.47974, 19.082460000000001]"
"[47.481065999999998, 19.083461]"
"[47.515632000000004, 19.05893]"
"[47.509580999999997, 19.057746999999999]"
"[47.508885999999997, 19.059179999999998]"
"[47.498578999999999, 19.055374]"
"[47.489100999999998, 19.062323000000003]"
"[47.483664000000005, 19.077370000000002]"
"[47.481960000000001, 19.082784]"
"[47.481703000000003, 19.091691000000001]"
"[47.506521999999997, 19.055287]"
"[47.510249000000002, 19.099091000000001]"
"[47.506931000000002, 19.104837]"
"[47.504160999999996, 19.106009]"
"[47.485347999999995, 19.105392000000002]"
"[47.480876000000002, 19.10258]"
"[47.516013999999998, 19.091010999999998]"
"[47.510491999999999, 19.09423]"
"[47.509245, 19.101670000000002]"
"[47.503710999999996, 19.104579000000001]"
"[47.481031000000002, 19.101813]"
"[47.512621000000003, 19.064163000000001]"
"[47.496502, 19.084140999999999]"
"[47.493606999999997, 19.084517000000002]"
"[47.484853999999999, 19.092663000000002]"
"[47.499378, 19.082319000000002]"
"[47.490304999999999, 19.086323999999998]"
"[47.509816999999998, 19.071239000000002]"
"[47.498571000000005, 19.077475]"
"[47.489488000000001, 19.090679000000002]"
"[47.499208000000003, 19.080584999999999]"
"[47.486154999999997, 19.106151999999998]"
"[47.499637, 19.097445999999998]"
"[47.517371999999995, 19.091933999999998]"
"[47.508915999999999, 19.102838000000002]"
"[47.494089000000002, 19.058287]"
"[47.482007000000003, 19.062746000000001]"
"[47.498088000000003, 19.068591000000001]"
"[47.493196000000005, 19.058434999999999]"
"[47.499939000000005, 19.090778]"
"[47.478557000000002, 19.058476000000002]"
"[47.485085999999995, 19.106276000000001]"
"[47.481050000000003, 19.067245]"
"[47.494039000000001, 19.060105]"
"[47.481577000000001, 19.054351]"
"[47.499596000000004, 19.077366000000001]"
"[47.481582000000003, 19.054429000000003]"
"[47.499265999999999, 19.076416000000002]"
"[47.498193000000001, 19.074860000000001]"
"[47.485178999999995, 19.053303]"
"[47.488015999999995, 19.054793]"
"[47.502907, 19.064526999999998]"
"[47.496906000000003, 19.07169]"
"[47.493371999999994, 19.058205999999998]"
"[47.507094000000002, 19.068859]"
"[47.499282999999998, 19.078699]"
"[47.488512999999998, 19.069790999999999]"
"[47.517208000000004, 19.099347000000002]"
"[47.510414000000004, 19.100683]"
"[47.481043999999997, 19.104102999999999]"
"[47.503546999999998, 19.100141000000001]"
"[47.500394, 19.105592000000001]"
"[47.500208000000001, 19.104818999999999]"
"[47.481728000000004, 19.055492000000001]"
"[47.505443999999997, 19.103214999999999]"
"[47.506985, 19.104883999999998]"
"[47.506326999999999, 19.10407]"
"[47.500371999999999, 19.095213000000001]"
"[47.491146000000001, 19.052256]"
"[47.495105000000002, 19.073198000000001]"
"[47.501596999999997, 19.067767]"
"[47.499572000000001, 19.101302]"
"[47.499128999999996, 19.075505]"
"[47.503073000000001, 19.065833999999999]"
"[47.517216999999995, 19.104762000000001]"
"[47.513026000000004, 19.101571]"
"[47.503726, 19.088293]"
"[47.502347, 19.086033999999998]"
"[47.499465999999998, 19.098004]"
"[47.504315999999996, 19.085270999999999]"
"[47.506236000000001, 19.058783999999999]"
"[47.506079, 19.058629]"
"[47.482821999999999, 19.080335000000002]"
"[47.489769000000003, 19.062058]"
"[47.490910999999997, 19.073436999999998]"
"[47.499831, 19.099809]"
"[47.489862000000002, 19.096727999999999]"
"[47.489660999999998, 19.101376999999999]"
"[47.505458000000004, 19.077811999999998]"
"[47.501302000000003, 19.059086999999998]"
"[47.501204000000001, 19.059346999999999]"
"[47.505142999999997, 19.056017000000001]"
"[47.478543999999999, 19.074897]"
"[47.498691000000001, 19.101386999999999]"
"[47.483027, 19.056048000000001]"
"[47.498078, 19.055482999999999]"
"[47.497945999999999, 19.0547]"
"[47.483009000000003, 19.079470000000001]"
"[47.485797999999996, 19.084516000000001]"
"[47.509108000000005, 19.098004]"
"[47.511130000000001, 19.098151000000001]"
"[47.485799, 19.082678000000001]"
"[47.485028, 19.082833999999998]"
"[47.485440000000004, 19.081885999999997]"
"[47.484226, 19.082042999999999]"
"[47.496153999999997, 19.058112000000001]"
"[47.503050999999999, 19.059338]"
"[47.500917999999999, 19.055704000000002]"
"[47.500059, 19.055015000000001]"
"[47.499614000000001, 19.054541]"
"[47.496507999999999, 19.057296000000001]"
"[47.501958000000002, 19.056823000000001]"
"[47.499978000000006, 19.058752999999999]"
"[47.500641999999999, 19.057779999999998]"
"[47.498327000000003, 19.053084999999999]"
"[47.498131999999998, 19.055146000000001]"
"[47.498938000000003, 19.077365]"
"[47.498792000000002, 19.055382000000002]"
"[47.498051000000004, 19.054963000000001]"
"[47.506546999999998, 19.055499999999999]"
"[47.505910999999998, 19.059279]"
"[47.480243999999999, 19.066579999999998]"
"[47.479799, 19.089144000000001]"
"[47.481307000000001, 19.090499999999999]"
"[47.479554999999998, 19.073632999999997]"
"[47.480817000000002, 19.069982]"
"[47.482490000000006, 19.057534]"
"[47.495810999999996, 19.095084]"
"[47.489133000000002, 19.055448999999999]"
"[47.479703000000001, 19.070195000000002]"
"[47.480196999999997, 19.058547000000001]"
"[47.482073999999997, 19.077967000000001]"
"[47.482065999999996, 19.077888000000002]"
"[47.479100000000003, 19.072932000000002]"
"[47.480058, 19.074248999999998]"
"[47.484605999999999, 19.053894]"
"[47.515141, 19.093751999999999]"
"[47.515931000000002, 19.090797999999999]"
"[47.481848999999997, 19.068923000000002]"
"[47.484571000000003, 19.067250000000001]"
"[47.481943000000001, 19.083729000000002]"
"[47.495352000000004, 19.062424]"
"[47.494510999999996, 19.060625000000002]"
"[47.482027000000002, 19.057915999999999]"
"[47.483913999999999, 19.055771]"
"[47.480677, 19.066520000000001]"
"[47.482925000000002, 19.070281000000001]"
"[47.494566999999996, 19.059328000000001]"
"[47.478535999999998, 19.091549000000001]"
"[47.482506999999998, 19.079495999999999]"
"[47.511478000000004, 19.052873000000002]"
"[47.48471, 19.073678000000001]"
"[47.482438000000002, 19.079442999999998]"
"[47.502471999999997, 19.058907000000001]"
"[47.502784999999996, 19.057371]"
"[47.511010999999996, 19.100216]"
"[47.496181, 19.063220999999999]"
"[47.496621000000005, 19.065784000000001]"
"[47.499256000000003, 19.060953000000001]"
"[47.496634, 19.063365000000001]"
"[47.491669999999999, 19.059898999999998]"
"[47.497197, 19.055159]"
"[47.502771000000003, 19.057742999999999]"
"[47.511932000000002, 19.064193]"
"[47.497256999999998, 19.061015999999999]"
"[47.498996999999996, 19.062664000000002]"
"[47.497650999999998, 19.062505999999999]"
"[47.497537000000001, 19.064157000000002]"
"[47.497405999999998, 19.061935000000002]"
"[47.510151, 19.064284000000001]"
"[47.491917000000001, 19.052194]"
"[47.491580999999996, 19.059370000000001]"
"[47.500702000000004, 19.058322]"
"[47.500811999999996, 19.055947]"
"[47.502116000000001, 19.057626000000003]"
"[47.497490999999997, 19.061039999999998]"
"[47.499806, 19.060507999999999]"
"[47.501834000000002, 19.054296000000001]"
"[47.505056000000003, 19.055004]"
"[47.506757, 19.068182999999998]"
"[47.507744000000002, 19.066704999999999]"
"[47.506384000000004, 19.067760999999997]"
"[47.504267999999996, 19.067506999999999]"
"[47.499128999999996, 19.057075000000001]"
"[47.504261999999997, 19.061876999999999]"
"[47.504016, 19.068123]"
"[47.507387000000001, 19.067707000000002]"
"[47.505409999999998, 19.069481]"
"[47.501919000000001, 19.064195999999999]"
"[47.499859000000001, 19.060285]"
"[47.505846000000005, 19.064976999999999]"
"[47.498996000000005, 19.057701000000002]"
"[47.499296999999999, 19.057752000000001]"
"[47.498435999999998, 19.056335999999998]"
"[47.506174999999999, 19.065401999999999]"
"[47.508736999999996, 19.091251999999997]"
"[47.507621, 19.093864]"
"[47.506690999999996, 19.059298000000002]"
"[47.506442999999997, 19.059584000000001]"
"[47.507088000000003, 19.065507999999998]"
"[47.508767999999996, 19.060036]"
"[47.507235999999999, 19.057473999999999]"
"[47.508559000000005, 19.058329000000001]"
"[47.507578000000002, 19.058132000000001]"
"[47.508254999999998, 19.060908999999999]"
"[47.503979999999999, 19.106273000000002]"
"[47.507909999999995, 19.102323999999999]"
"[47.513486, 19.063165999999999]"
"[47.514567999999997, 19.077950000000001]"
"[47.515234999999997, 19.077917000000003]"
"[47.481408999999999, 19.063193999999999]"
"[47.511414000000002, 19.065092]"
"[47.510271000000003, 19.069593999999999]"
"[47.506593000000002, 19.064827999999999]"
"[47.490335999999999, 19.069367]"
"[47.486350999999999, 19.071961999999999]"
"[47.486678000000005, 19.067848000000001]"
"[47.487144999999998, 19.066675]"
"[47.508409, 19.071041000000001]"
"[47.506214, 19.065501000000001]"
"[47.506318999999998, 19.061710000000001]"
"[47.485875999999998, 19.065657999999999]"
"[47.510855999999997, 19.067838000000002]"
"[47.508592, 19.071051999999998]"
"[47.492494000000001, 19.069011]"
"[47.490557000000003, 19.069568]"
"[47.485246999999994, 19.071660000000001]"
"[47.487009, 19.065158]"
"[47.508856000000002, 19.068511999999998]"
"[47.486808000000003, 19.071659]"
"[47.508623999999998, 19.067861999999998]"
"[47.489691999999998, 19.072454999999998]"
"[47.512269000000003, 19.099945999999999]"
"[47.517130000000002, 19.073398999999998]"
"[47.510818999999998, 19.055020000000003]"
"[47.512508000000004, 19.054010999999999]"
"[47.511202000000004, 19.056830999999999]"
"[47.512177000000001, 19.056632999999998]"
"[47.508639000000002, 19.067831999999999]"
"[47.509324999999997, 19.069242000000003]"
"[47.481071999999998, 19.084835000000002]"
"[47.512706999999999, 19.054560000000002]"
"[47.482517000000001, 19.078948]"
"[47.482791999999996, 19.074851000000002]"
"[47.510117999999999, 19.102931999999999]"
"[47.485250000000001, 19.074695000000002]"
"[47.492156999999999, 19.069765]"
"[47.493453000000002, 19.071075]"
"[47.510789000000003, 19.079601]"
"[47.509230000000002, 19.078624999999999]"
"[47.507063000000002, 19.080475]"
"[47.501465000000003, 19.063108]"
"[47.505059000000003, 19.074808999999998]"
"[47.503464000000001, 19.077041000000001]"
"[47.498925, 19.080455000000001]"
"[47.490006000000001, 19.08954]"
"[47.486783000000003, 19.090548000000002]"
"[47.486984999999997, 19.084495999999998]"
"[47.489696000000002, 19.077294999999999]"
"[47.489671999999999, 19.075767000000003]"
"[47.489239000000005, 19.072085999999999]"
"[47.489338000000004, 19.065534]"
"[47.489129999999996, 19.063264999999998]"
"[47.488878999999997, 19.063196999999999]"
"[47.482286999999999, 19.081097]"
"[47.508375999999998, 19.074974999999998]"
"[47.508659999999999, 19.082229000000002]"
"[47.506008000000001, 19.078761]"
"[47.505497999999996, 19.077107999999999]"
"[47.488178000000005, 19.092438000000001]"
"[47.490301000000002, 19.082894]"
"[47.489746999999994, 19.066139]"
"[47.502814000000001, 19.061739000000003]"
"[47.508196000000005, 19.078336]"
"[47.491580999999996, 19.058910999999998]"
"[47.488770000000002, 19.0794]"
"[47.493254, 19.058654000000001]"
"[47.488993999999998, 19.058406000000002]"
"[47.502549999999999, 19.067238]"
"[47.483716999999999, 19.084381]"
"[47.509834999999995, 19.069454999999998]"
"[47.488734000000001, 19.059428]"
"[47.483927000000001, 19.062714]"
"[47.479984000000002, 19.089354999999998]"
"[47.489381000000002, 19.087098000000001]"
"[47.516049000000002, 19.091597]"
"[47.490481000000003, 19.086645000000001]"
"[47.489218999999999, 19.090983999999999]"
"[47.489649, 19.096554999999999]"
"[47.496371000000003, 19.082325000000001]"
"[47.492615999999998, 19.084999]"
"[47.516546999999996, 19.091820000000002]"
"[47.485281000000001, 19.066826000000002]"
"[47.485888000000003, 19.063715999999999]"
"[47.483007999999998, 19.069035]"
"[47.482440000000004, 19.068394000000001]"
"[47.485909999999997, 19.070073999999998]"
"[47.492136000000002, 19.071306]"
"[47.499997, 19.056166000000001]"
"[47.502220000000001, 19.066992000000003]"
"[47.509343000000001, 19.057296000000001]"
"[47.478591999999999, 19.055810000000001]"
"[47.486187999999999, 19.068085999999997]"
"[47.488528000000002, 19.070384000000001]"
"[47.508978000000006, 19.058560999999997]"
"[47.485317999999999, 19.067858999999999]"
"[47.499141999999999, 19.069507999999999]"
"[47.490972999999997, 19.071151]"
"[47.487772, 19.081821999999999]"
"[47.510641, 19.093735000000002]"
"[47.512093999999998, 19.085789000000002]"
"[47.508602000000003, 19.084249]"
"[47.509383, 19.089026999999998]"
"[47.508689000000004, 19.086810999999997]"
"[47.516255999999998, 19.074031999999999]"
"[47.508640999999997, 19.099056000000001]"
"[47.503593000000002, 19.106072000000001]"
"[47.490856999999998, 19.082815]"
"[47.499840999999996, 19.067535999999997]"
"[47.500199000000002, 19.059653000000001]"
"[47.497071999999996, 19.072566000000002]"
"[47.494240000000005, 19.059739999999998]"
"[47.496690999999998, 19.073663]"
"[47.501562999999997, 19.067748999999999]"
"[47.500246000000004, 19.068857000000001]"
"[47.486744999999999, 19.069782]"
"[47.488843000000003, 19.072018]"
"[47.485002000000001, 19.069853999999999]"
"[47.495453000000005, 19.060008]"
"[47.497796999999998, 19.054339000000002]"
"[47.499693000000001, 19.058310000000002]"
"[47.500395000000005, 19.057592]"
"[47.497978000000003, 19.059981000000001]"
"[47.506238000000003, 19.072407999999999]"
"[47.504422999999996, 19.078423000000001]"
"[47.503287999999998, 19.067313000000002]"
"[47.506704999999997, 19.067653]"
"[47.506647999999998, 19.078368999999999]"
"[47.507041999999998, 19.078071999999999]"
"[47.505901999999999, 19.071554000000003]"
"[47.498117000000001, 19.070025000000001]"
"[47.503926, 19.074138000000001]"
"[47.502504999999999, 19.073642]"
"[47.496903000000003, 19.063191]"
"[47.503042000000001, 19.076074999999999]"
"[47.503003999999997, 19.078132]"
"[47.502897999999995, 19.076250000000002]"
"[47.503849000000002, 19.072068999999999]"
"[47.498115999999996, 19.067944000000001]"
"[47.498750999999999, 19.066468]"
"[47.498948999999996, 19.069998000000002]"
"[47.510593999999998, 19.056932999999997]"
"[47.496906000000003, 19.066220999999999]"
"[47.497700000000002, 19.072670000000002]"
"[47.487864000000002, 19.059198000000002]"
"[47.487848999999997, 19.052692]"
"[47.504690000000004, 19.058267000000001]"
"[47.511311999999997, 19.062659]"
"[47.507785999999996, 19.056721]"
"[47.501173999999999, 19.054805999999999]"
"[47.503828000000006, 19.053623000000002]"
"[47.507870000000004, 19.056615000000001]"
"[47.515229999999995, 19.059063000000002]"
"[47.512813000000001, 19.056770999999998]"
"[47.508026000000001, 19.056708]"
"[47.506515, 19.054517000000001]"
"[47.515540000000001, 19.059086999999998]"
"[47.507829000000001, 19.056621]"
"[47.506875000000001, 19.056301000000001]"
"[47.496078999999995, 19.058897000000002]"
"[47.514934000000004, 19.058736]"
"[47.507269999999998, 19.056251]"
"[47.515453000000001, 19.059307999999998]"
"[47.503523999999999, 19.054967999999999]"
"[47.506990000000002, 19.055801000000002]"
"[47.503013000000003, 19.054742999999998]"
"[47.504500999999998, 19.054985000000002]"
"[47.506031, 19.055012999999999]"
"[47.516466999999999, 19.055247000000001]"
"[47.516560999999996, 19.059995999999998]"
"[47.514565000000005, 19.063865]"
"[47.514516999999998, 19.060542999999999]"
"[47.506659999999997, 19.055040999999999]"
"[47.503399999999999, 19.054653999999999]"
"[47.497444000000002, 19.05621]"
"[47.498470000000005, 19.055028]"
"[47.499980999999998, 19.105692000000001]"
"[47.481299999999997, 19.054919000000002]"
"[47.511659999999999, 19.052551999999999]"
"[47.514274, 19.066935999999998]"
"[47.480032999999999, 19.091545999999997]"
"[47.485720000000001, 19.094170999999999]"
"[47.488717000000001, 19.094984]"
"[47.491996999999998, 19.087423000000001]"
"[47.499538000000001, 19.083621000000001]"
"[47.516129999999997, 19.069388]"
"[47.509171000000002, 19.102961999999998]"
"[47.485572999999995, 19.095987000000001]"
"[47.491065999999996, 19.088374999999999]"
"[47.493575, 19.085293]"
"[47.493637, 19.083030999999998]"
"[47.488655000000001, 19.092907999999998]"
"[47.484962000000003, 19.092578]"
"[47.492191999999996, 19.086006000000001]"
"[47.511654, 19.052303999999999]"
"[47.486115000000005, 19.093734000000001]"
"[47.502265999999999, 19.095357999999997]"
"[47.511195000000001, 19.063164999999998]"
"[47.496640999999997, 19.061035]"
"[47.501443999999999, 19.083117000000001]"
"[47.498003999999995, 19.057174]"
"[47.501684000000004, 19.084869000000001]"
"[47.504284000000006, 19.089279000000001]"
"[47.497962000000001, 19.057649999999999]"
"[47.510327000000004, 19.098254000000001]"
"[47.50994, 19.096612]"
"[47.510753000000001, 19.094529000000001]"
"[47.506180999999998, 19.089869]"
"[47.513515999999996, 19.078564]"
"[47.513925999999998, 19.078132999999998]"
"[47.515830000000001, 19.078119000000001]"
"[47.516489, 19.078865]"
"[47.511347000000001, 19.079311999999998]"
"[47.515912999999998, 19.091507]"
"[47.500803000000005, 19.056608999999998]"
"[47.514991999999999, 19.090932000000002]"
"[47.489215999999999, 19.062505999999999]"
"[47.507728, 19.092942999999998]"
"[47.504083000000001, 19.089001]"
"[47.511476999999999, 19.094207000000001]"
"[47.481538999999998, 19.052191000000001]"
"[47.502371999999994, 19.058201]"
"[47.500246000000004, 19.060907999999998]"
"[47.511111999999997, 19.071753000000001]"
"[47.509926, 19.069431999999999]"
"[47.513604999999998, 19.078368999999999]"
"[47.508095000000004, 19.067672000000002]"
"[47.505157000000004, 19.077712999999999]"
"[47.508804999999995, 19.076639]"
"[47.50788, 19.075191]"
"[47.505178999999998, 19.077544]"
"[47.506459999999997, 19.075471]"
"[47.511344999999999, 19.056648000000003]"
"[47.509603999999996, 19.057064]"
"[47.508648999999998, 19.058793999999999]"
"[47.506749999999997, 19.061396999999999]"
"[47.506909999999998, 19.062989000000002]"
"[47.506733000000004, 19.064464999999998]"
"[47.508010999999996, 19.060660000000002]"
"[47.509436999999998, 19.061322000000001]"
"[47.504857999999999, 19.064033999999999]"
"[47.498643999999999, 19.069982]"
"[47.496766000000001, 19.070485999999999]"
"[47.497388999999998, 19.070999999999998]"
"[47.495534999999997, 19.064724999999999]"
"[47.492796999999996, 19.054929000000001]"
"[47.509101000000001, 19.060396000000001]"
"[47.508406999999998, 19.065549000000001]"
"[47.501373999999998, 19.067637000000001]"
"[47.502278999999994, 19.067018000000001]"
"[47.496181, 19.067238]"
"[47.494903999999998, 19.062707999999997]"
"[47.493209999999998, 19.056545]"
"[47.493592, 19.060078000000001]"
"[47.484266999999996, 19.094407]"
"[47.516011999999996, 19.104120999999999]"
"[47.514969999999998, 19.069295]"
"[47.514958, 19.061471000000001]"
"[47.499735999999999, 19.069710999999998]"
"[47.513051000000004, 19.064513000000002]"
"[47.512759000000003, 19.063703]"
"[47.511885999999997, 19.094881000000001]"
"[47.505938, 19.090747]"
"[47.516804999999998, 19.104877999999999]"
"[47.504688000000002, 19.086864000000002]"
"[47.495297999999998, 19.065424]"
"[47.516476000000004, 19.094678999999999]"
"[47.509215999999995, 19.06981]"
"[47.507255000000001, 19.067972000000001]"
"[47.507001000000002, 19.067647000000001]"
"[47.495612999999999, 19.055878]"
"[47.496259999999999, 19.056319999999999]"
"[47.495569000000003, 19.060223999999998]"
"[47.508741999999998, 19.084099999999999]"
"[47.510913000000002, 19.072217000000002]"
"[47.510438999999998, 19.070806000000001]"
"[47.509974, 19.053055999999998]"
"[47.508026999999998, 19.083200000000001]"
"[47.512570000000004, 19.075305]"
"[47.508961999999997, 19.079579000000003]"
"[47.508501000000003, 19.079601999999998]"
"[47.497143999999999, 19.074214000000001]"
"[47.492739, 19.058514000000002]"
"[47.504218000000002, 19.092248999999999]"
"[47.493708000000005, 19.057992000000002]"
"[47.493442999999999, 19.059441]"
"[47.512014000000001, 19.056191000000002]"
"[47.483964, 19.101442000000002]"
"[47.507164000000003, 19.083079000000001]"
"[47.490180000000002, 19.103469]"
"[47.493027000000005, 19.084195000000001]"
"[47.493744, 19.077946000000001]"
"[47.495703000000006, 19.074762]"
"[47.490062999999999, 19.094079999999998]"
"[47.496428000000002, 19.071867999999998]"
"[47.493503999999994, 19.081005999999999]"
"[47.493369000000001, 19.082621]"
"[47.491000000000007, 19.098282999999999]"
"[47.495166999999995, 19.074746999999999]"
"[47.517057999999999, 19.077397000000001]"
"[47.510915000000004, 19.067962999999999]"
"[47.51688, 19.086400000000001]"
"[47.513368, 19.081592999999998]"
"[47.501515999999995, 19.05791]"
"[47.512045000000001, 19.074179999999998]"
"[47.497413999999999, 19.106276000000001]"
"[47.481041999999995, 19.102795]"
"[47.485365999999999, 19.105385000000002]"
"[47.484575, 19.100489000000003]"
"[47.497279999999996, 19.067686999999999]"
"[47.515428, 19.103612999999999]"
"[47.507584999999999, 19.093792000000001]"
"[47.509834000000005, 19.096685999999998]"
"[47.505865999999997, 19.091832]"
"[47.483789000000002, 19.095629000000002]"
"[47.506954, 19.090279000000002]"
"[47.500809000000004, 19.079076999999998]"
"[47.502858000000003, 19.090703000000001]"
"[47.494104999999998, 19.091524]"
"[47.498816999999995, 19.092537]"
"[47.499617999999998, 19.088618]"
"[47.500937999999998, 19.078581]"
"[47.505659000000001, 19.090425]"
"[47.500000999999997, 19.083777999999999]"
"[47.504359000000001, 19.093084000000001]"
"[47.501540000000006, 19.074223]"
"[47.515521999999997, 19.068677999999998]"
"[47.488248999999996, 19.103497000000001]"
"[47.493959999999994, 19.082932]"
"[47.494989000000004, 19.077068000000001]"
"[47.495244, 19.075048000000002]"
"[47.495957000000004, 19.072623999999998]"
"[47.495978000000001, 19.072732999999999]"
"[47.495696000000002, 19.073023000000003]"
"[47.496617000000001, 19.072592]"
"[47.490831, 19.092714999999998]"
"[47.488983000000005, 19.097549999999998]"
"[47.505786000000001, 19.087995000000003]"
"[47.510871999999999, 19.095303000000001]"
"[47.515281000000002, 19.068242000000001]"
"[47.507843999999999, 19.104883999999998]"
"[47.491995000000003, 19.087995000000003]"
"[47.511940000000003, 19.087971]"
"[47.488053000000001, 19.098656999999999]"
"[47.498066999999999, 19.082953]"
"[47.497252000000003, 19.081945000000001]"
"[47.488042, 19.094449999999998]"
"[47.490483000000005, 19.088901]"
"[47.493429999999996, 19.081983999999999]"
"[47.511716, 19.099729]"
"[47.488335999999997, 19.089893]"
"[47.512104999999998, 19.088298999999999]"
"[47.492978999999998, 19.084814000000001]"
"[47.493828000000001, 19.080932999999998]"
"[47.489879999999999, 19.073066000000001]"
"[47.494593000000002, 19.076782000000001]"
"[47.495135999999995, 19.076606999999999]"
"[47.490043999999997, 19.096153000000001]"
"[47.489802000000005, 19.08624]"
"[47.495466, 19.072962]"
"[47.496090000000002, 19.074233]"
"[47.496229, 19.077541]"
"[47.496803, 19.053003]"
"[47.510994000000004, 19.058546]"
"[47.509473999999997, 19.054652999999998]"
"[47.51014, 19.056418000000001]"
"[47.496701999999999, 19.05799]"
"[47.483936999999997, 19.065777999999998]"
"[47.483696000000002, 19.063046]"
"[47.485321999999996, 19.062667000000001]"
"[47.48686, 19.062203]"
"[47.482329999999997, 19.064214]"
"[47.485149999999997, 19.061346]"
"[47.486127000000003, 19.064502999999998]"
"[47.486350999999999, 19.058923999999998]"
"[47.487093000000002, 19.057326]"
"[47.482380999999997, 19.063338000000002]"
"[47.490202000000004, 19.062332000000001]"
"[47.482143999999998, 19.063648000000001]"
"[47.484575, 19.064792000000001]"
"[47.504362, 19.055997000000001]"
"[47.503984000000003, 19.088623000000002]"
"[47.499415999999997, 19.054956000000001]"
"[47.487735999999998, 19.059001000000002]"
"[47.485168999999999, 19.05386]"
"[47.503168000000002, 19.055845999999999]"
"[47.484914000000003, 19.053466]"
"[47.498134, 19.054665]"
"[47.514614999999999, 19.096343000000001]"
"[47.504356000000001, 19.105335]"
"[47.511203999999999, 19.096347000000002]"
"[47.515515000000001, 19.090682000000001]"
"[47.504406000000003, 19.089367000000003]"
"[47.502862999999998, 19.086321999999999]"
"[47.499077, 19.075475000000001]"
"[47.504019, 19.088804999999997]"
"[47.480685999999999, 19.093069]"
"[47.491232000000004, 19.087151000000002]"
"[47.499691999999996, 19.081973000000001]"
"[47.496721999999998, 19.081401]"
"[47.507876000000003, 19.083169000000002]"
"[47.515264999999999, 19.078051000000002]"
"[47.508429, 19.081423000000001]"
"[47.505435999999996, 19.089313000000001]"
"[47.501055999999998, 19.077670000000001]"
"[47.506186999999997, 19.087133999999999]"
"[47.50027, 19.092275000000001]"
"[47.501094000000002, 19.094403]"
"[47.512836, 19.075253]"
"[47.505099000000001, 19.086034999999999]"
"[47.485177, 19.097344]"
"[47.486387999999998, 19.091132000000002]"
"[47.497523999999999, 19.081512]"
"[47.508611999999999, 19.088667000000001]"
"[47.486096000000003, 19.091082999999998]"
"[47.500197, 19.078287]"
"[47.512273999999998, 19.079643000000001]"
"[47.489515000000004, 19.090866000000002]"
"[47.497549999999997, 19.079360999999999]"
"[47.489530999999999, 19.090517999999999]"
"[47.485588, 19.092179999999999]"
"[47.485809000000003, 19.076022999999999]"
"[47.485316999999995, 19.074120999999998]"
"[47.497321999999997, 19.071202]"
"[47.496879, 19.071667999999999]"
"[47.485106999999999, 19.073945999999999]"
"[47.485671000000004, 19.074290999999999]"
"[47.506281999999999, 19.064289000000002]"
"[47.506483000000003, 19.063935000000001]"
"[47.506290999999997, 19.064457999999998]"
"[47.486128999999998, 19.060721999999998]"
"[47.497909, 19.080724]"
"[47.483311, 19.055496999999999]"
"[47.484181, 19.053649]"
"[47.484302, 19.054567000000002]"
"[47.494723, 19.076031]"
"[47.491568999999998, 19.072084]"
"[47.480423999999999, 19.054940999999999]"
"[47.493916999999996, 19.074176999999999]"
"[47.484891999999995, 19.056719000000001]"
"[47.483981, 19.054570000000002]"
"[47.483294999999998, 19.054313]"
"[47.499080999999997, 19.070053000000001]"
"[47.488556000000003, 19.070754999999998]"
"[47.498866999999997, 19.087599999999998]"
"[47.493161000000001, 19.069068999999999]"
"[47.490852000000004, 19.064781]"
"[47.488219000000001, 19.056920000000002]"
"[47.491022999999998, 19.067187000000001]"
"[47.485384000000003, 19.073180999999998]"
"[47.497667, 19.069358999999999]"
"[47.486866999999997, 19.058375000000002]"
"[47.485757, 19.073526999999999]"
"[47.487879, 19.072623999999998]"
"[47.485428999999996, 19.071951000000002]"
